# File Name: C:\Users\Valls-testedDX\Desktop\n61_16.11.21_Advance_miRNA_RT-PCR_Neurognos_Copy.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 3 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 272323343
# Instrument Serial Number: 272323343
# Heated Cover Serial Number:
# Block Serial Number: 19041571
# Run Start Date/Time: 2021-11-16 10:47:06 AM CLST
# Run End Date/Time: 2021-11-16 11:23:49 AM CLST
# Run Duration: 36 minutes 42 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-11-16 11:39:36 AM CLST
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported On: 2021-12-15 10:48:38 AM CLST
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"13","B1","22","cel-miR-39-3p","1.6666805744171143","0.7405638694763184","1/10","false"
"13","B1","23","cel-miR-39-3p","1.7185990810394287","0.7843251705169678","1/10","false"
"13","B1","24","cel-miR-39-3p","1.7697267532348633","0.8272956371307373","1/10","false"
"13","B1","25","cel-miR-39-3p","1.8136537075042725","0.8630653858184815","1/10","false"
"13","B1","26","cel-miR-39-3p","1.8585599660873413","0.8998144388198853","1/10","false"
"13","B1","27","cel-miR-39-3p","1.8965048789978027","0.9296021461486816","1/10","false"
"13","B1","28","cel-miR-39-3p","1.9340261220932007","0.9589661836624145","1/10","false"
"13","B1","29","cel-miR-39-3p","1.9739065170288086","0.9906893730163574","1/10","false"
"13","B1","30","cel-miR-39-3p","2.0148353576660156","1.0234610080718993","1/10","false"
"13","B1","31","cel-miR-39-3p","2.051645517349243","1.0521139621734619","1/10","false"
"13","B1","32","cel-miR-39-3p","2.080538511276245","1.0728497505187986","1/10","false"
"13","B1","33","cel-miR-39-3p","2.1159112453460693","1.1000652790069578","1/10","false"
"13","B1","34","cel-miR-39-3p","2.1510016918182373","1.1269985198974608","1/10","false"
"13","B1","35","cel-miR-39-3p","2.176393985748291","1.1442336082458495","1/10","false"
"13","B1","36","cel-miR-39-3p","2.208116054534912","1.1677984714508056","1/10","false"
"13","B1","37","cel-miR-39-3p","2.242504358291626","1.1940295696258543","1/10","false"
"13","B1","38","cel-miR-39-3p","2.2768361568450928","1.220204162597656","1/10","false"
"13","B1","39","cel-miR-39-3p","2.3097496032714844","1.2449604034423827","1/10","false"
"13","B1","40","cel-miR-39-3p","2.327115774154663","1.2541693687438964","1/10","false"
"14","B2","1","cel-miR-39-3p","0.7702118754386902","0.009674096107482887","1/10","false"
"14","B2","2","cel-miR-39-3p","0.7705055475234985","0.003533363342285112","1/10","false"
"14","B2","3","cel-miR-39-3p","0.7743082046508789","9.016156196594684E-4","1/10","false"
"14","B2","4","cel-miR-39-3p","0.779195249080658","-6.457448005676046E-4","1/10","false"
"14","B2","5","cel-miR-39-3p","0.7859116196632385","-3.637790679931639E-4","1/10","false"
"14","B2","6","cel-miR-39-3p","0.7917681336402893","-9.416699409485084E-4","1/10","false"
"14","B2","7","cel-miR-39-3p","0.8001937866210938","0.0010495781898498093","1/10","false"
"14","B2","8","cel-miR-39-3p","0.8108513355255127","0.00527272224426274","1/10","false"
"14","B2","9","cel-miR-39-3p","0.8285421133041382","0.0165290951728821","1/10","false"
"14","B2","10","cel-miR-39-3p","0.8567146062850952","0.03826718330383301","1/10","false"
"14","B2","11","cel-miR-39-3p","0.8968650102615356","0.07198318243026731","1/10","false"
"14","B2","12","cel-miR-39-3p","0.954940140247345","0.12362390756607063","1/10","false"
"14","B2","13","cel-miR-39-3p","1.0239589214324951","0.18620828390121463","1/10","false"
"14","B2","14","cel-miR-39-3p","1.0984288454055786","0.254243803024292","1/10","false"
"14","B2","15","cel-miR-39-3p","1.1799508333206177","0.32933138608932494","1/10","false"
"14","B2","16","cel-miR-39-3p","1.257144808769226","0.4000909566879272","1/10","false"
"14","B2","17","cel-miR-39-3p","1.3341131210327148","0.47062486410140997","1/10","false"
"14","B2","18","cel-miR-39-3p","1.4082111120224","0.538288450241089","1/10","false"
"14","B2","19","cel-miR-39-3p","1.4742960929870605","0.5979390263557435","1/10","false"
"14","B2","20","cel-miR-39-3p","1.529259443283081","0.6464679718017579","1/10","false"
"14","B2","21","cel-miR-39-3p","1.5919320583343506","0.7027061820030213","1/10","false"
"14","B2","22","cel-miR-39-3p","1.652601718902588","0.7569414377212526","1/10","false"
"14","B2","23","cel-miR-39-3p","1.7074579000473022","0.8053632140159608","1/10","false"
"14","B2","24","cel-miR-39-3p","1.7560398578643799","0.8475107669830323","1/10","false"
"14","B2","25","cel-miR-39-3p","1.8020966053009033","0.8871331095695496","1/10","false"
"14","B2","26","cel-miR-39-3p","1.8441898822784424","0.9227919816970825","1/10","false"
"14","B2","27","cel-miR-39-3p","1.8841180801391602","0.9562857747077943","1/10","false"
"14","B2","28","cel-miR-39-3p","1.920831561088562","0.98656485080719","1/10","false"
"14","B2","29","cel-miR-39-3p","1.962754249572754","1.0220531344413757","1/10","false"
"14","B2","30","cel-miR-39-3p","1.9988731145858765","1.051737594604492","1/10","false"
"14","B2","31","cel-miR-39-3p","2.0320932865142822","1.0785233616828918","1/10","false"
"14","B2","32","cel-miR-39-3p","2.0671496391296387","1.1071453094482422","1/10","false"
"14","B2","33","cel-miR-39-3p","2.1005749702453613","1.1341362357139588","1/10","false"
"14","B2","34","cel-miR-39-3p","2.13482928276062","1.1619561433792114","1/10","false"
"14","B2","35","cel-miR-39-3p","2.1649348735809326","1.1856273293495176","1/10","false"
"14","B2","36","cel-miR-39-3p","2.1994235515594482","1.2136816024780273","1/10","false"
"14","B2","37","cel-miR-39-3p","2.2285475730895996","1.2363712191581726","1/10","false"
"14","B2","38","cel-miR-39-3p","2.2603847980499268","1.2617740392684935","1/10","false"
"14","B2","39","cel-miR-39-3p","2.2909858226776123","1.285940659046173","1/10","false"
"14","B2","40","cel-miR-39-3p","2.31663179397583","1.3051522254943846","1/10","false"
"15","B3","1","cel-miR-39-3p","0.7709561586380005","0.01613041162490845","1/10","false"
"15","B3","2","cel-miR-39-3p","0.7710813283920288","0.008166903257369995","1/10","false"
"15","B3","3","cel-miR-39-3p","0.7730177640914917","0.002014660835266113","1/10","false"
"15","B3","4","cel-miR-39-3p","0.7771622538566589","-0.0019295275211334232","1/10","false"
"15","B3","5","cel-miR-39-3p","0.7854897379875183","-0.0016907215118408207","1/10","false"
"15","B3","6","cel-miR-39-3p","0.7963805198669434","0.0011113822460174557","1/10","false"
"15","B3","7","cel-miR-39-3p","0.8038520216941833","4.942059516906735E-4","1/10","false"
"15","B3","8","cel-miR-39-3p","0.8164624571800232","0.005015963315963745","1/10","false"
"15","B3","9","cel-miR-39-3p","0.834381639957428","0.014846467971801757","1/10","false"
"15","B3","10","cel-miR-39-3p","0.8587695360183716","0.03114568591117859","1/10","false"
"15","B3","11","cel-miR-39-3p","0.8997988104820251","0.06408628225326538","1/10","false"
"15","B3","12","cel-miR-39-3p","0.9572533369064331","0.11345213055610656","1/10","false"
"15","B3","13","cel-miR-39-3p","1.0268195867538452","0.1749297022819519","1/10","false"
"15","B3","14","cel-miR-39-3p","1.106575608253479","0.24659704566001892","1/10","false"
"15","B3","15","cel-miR-39-3p","1.1840858459472656","0.3160186052322388","1/10","false"
"15","B3","16","cel-miR-39-3p","1.2647758722305298","0.3886199533939362","1/10","false"
"15","B3","17","cel-miR-39-3p","1.3428263664245605","0.45858176946640017","1/10","false"
"15","B3","18","cel-miR-39-3p","1.411978006362915","0.5196447312831879","1/10","false"
"15","B3","19","cel-miR-39-3p","1.4830708503723145","0.5826488971710205","1/10","false"
"15","B3","20","cel-miR-39-3p","1.5487946271896362","0.6402839958667755","1/10","false"
"15","B3","21","cel-miR-39-3p","1.6090658903121948","0.6924665808677674","1/10","false"
"15","B3","22","cel-miR-39-3p","1.6664772033691406","0.7417892158031464","1/10","false"
"15","B3","23","cel-miR-39-3p","1.720084547996521","0.78730788230896","1/10","false"
"15","B3","24","cel-miR-39-3p","1.7742910385131836","0.8334256947040558","1/10","false"
"15","B3","25","cel-miR-39-3p","1.8152281045913696","0.8662740826606751","1/10","false"
"15","B3","26","cel-miR-39-3p","1.8627610206604004","0.9057183206081391","1/10","false"
"15","B3","27","cel-miR-39-3p","1.9050469398498535","0.9399155616760254","1/10","false"
"15","B3","28","cel-miR-39-3p","1.9428786039352417","0.9696585476398468","1/10","false"
"15","B3","29","cel-miR-39-3p","1.981974482536316","1.0006657481193542","1/10","false"
"15","B3","30","cel-miR-39-3p","2.0178709030151367","1.0284734904766082","1/10","false"
"15","B3","31","cel-miR-39-3p","2.051690101623535","1.0542040109634399","1/10","false"
"15","B3","32","cel-miR-39-3p","2.0870988368988037","1.0815240681171416","1/10","false"
"15","B3","33","cel-miR-39-3p","2.115457534790039","1.1017940878868102","1/10","false"
"15","B3","34","cel-miR-39-3p","2.1496901512145996","1.127938026189804","1/10","false"
"15","B3","35","cel-miR-39-3p","2.1797406673431396","1.1498998641967773","1/10","false"
"15","B3","36","cel-miR-39-3p","2.215022325515747","1.177092844247818","1/10","false"
"15","B3","37","cel-miR-39-3p","2.2512588500976562","1.2052406907081603","1/10","false"
"15","B3","38","cel-miR-39-3p","2.2810311317443848","1.226924294233322","1/10","false"
"15","B3","39","cel-miR-39-3p","2.313570499420166","1.2513749837875365","1/10","false"
"15","B3","40","cel-miR-39-3p","2.340282440185547","1.2699982464313506","1/10","false"
"16","B4","1","cel-miR-39-3p","0.7239775657653809","-0.00909537453540039","1/1000000000","false"
"16","B4","2","cel-miR-39-3p","0.7240310311317444","-0.010171120742271732","1/1000000000","false"
"16","B4","3","cel-miR-39-3p","0.7258067727088928","-0.009524590738358051","1/1000000000","false"
"16","B4","4","cel-miR-39-3p","0.7310991883277893","-0.005361386692696324","1/1000000000","false"
"16","B4","5","cel-miR-39-3p","0.7333393692970276","-0.004250417296692799","1/1000000000","false"
"16","B4","6","cel-miR-39-3p","0.7337821125984192","-0.004936885568536065","1/1000000000","false"
"16","B4","7","cel-miR-39-3p","0.7410364151000977","0.001188205359907646","1/1000000000","false"
"16","B4","8","cel-miR-39-3p","0.7462020516395569","0.005224630326132118","1/1000000000","false"
"16","B4","9","cel-miR-39-3p","0.7459986209869385","0.0038919881002788424","1/1000000000","false"
"16","B4","10","cel-miR-39-3p","0.7459160089492798","0.0026801644893853947","1/1000000000","false"
"16","B4","11","cel-miR-39-3p","0.7454051971435547","0.001040141110425541","1/1000000000","false"
"16","B4","12","cel-miR-39-3p","0.7477915287017822","0.0022972610954183235","1/1000000000","false"
"16","B4","13","cel-miR-39-3p","0.7488512396812439","0.002227760501645126","1/1000000000","false"
"16","B4","14","cel-miR-39-3p","0.752977192401886","0.00522450164905246","1/1000000000","false"
"16","B4","15","cel-miR-39-3p","0.7524576187133789","0.0035757163873106233","1/1000000000","false"
"16","B4","16","cel-miR-39-3p","0.7538110017776489","0.0037998878783458865","1/1000000000","false"
"16","B4","17","cel-miR-39-3p","0.7542400360107422","0.003099710538204281","1/1000000000","false"
"16","B4","18","cel-miR-39-3p","0.7527408599853516","4.7132293957889986E-4","1/1000000000","false"
"16","B4","19","cel-miR-39-3p","0.7527406215667725","-6.58127052234958E-4","1/1000000000","false"
"16","B4","20","cel-miR-39-3p","0.7569281458854675","0.002400185693225243","1/1000000000","false"
"16","B4","21","cel-miR-39-3p","0.7573351860046387","0.0016780142391616293","1/1000000000","false"
"16","B4","22","cel-miR-39-3p","0.7572953701019287","5.089867632169121E-4","1/1000000000","false"
"16","B4","23","cel-miR-39-3p","0.7574496865272522","-4.6590838469435787E-4","1/1000000000","false"
"16","B4","24","cel-miR-39-3p","0.7586675882339478","-3.7721825123366855E-4","1/1000000000","false"
"16","B4","25","cel-miR-39-3p","0.7598068118095398","-3.672062488763838E-4","1/1000000000","false"
"16","B4","26","cel-miR-39-3p","0.7612426280975342","-6.060153411675535E-5","1/1000000000","false"
"16","B4","27","cel-miR-39-3p","0.7599834203720093","-0.0024490208328765252","1/1000000000","false"
"16","B4","28","cel-miR-39-3p","0.7587841749191284","-0.004777477858992141","1/1000000000","false"
"16","B4","29","cel-miR-39-3p","0.7620653510093689","-0.0026255133419864187","1/1000000000","false"
"16","B4","30","cel-miR-39-3p","0.7624362111091614","-0.0033838648154286945","1/1000000000","false"
"16","B4","31","cel-miR-39-3p","0.7663393616676331","-6.099258301918819E-4","1/1000000000","false"
"16","B4","32","cel-miR-39-3p","0.7686181664466858","5.396673756260962E-4","1/1000000000","false"
"16","B4","33","cel-miR-39-3p","0.7771927714347839","0.007985060790489485","1/1000000000","false"
"16","B4","34","cel-miR-39-3p","0.7963444590568542","0.02600753683932504","1/1000000000","false"
"16","B4","35","cel-miR-39-3p","0.8260082006454468","0.0545420668546827","1/1000000000","false"
"16","B4","36","cel-miR-39-3p","0.8722856044769287","0.09969025911292988","1/1000000000","false"
"16","B4","37","cel-miR-39-3p","0.9325740337371826","0.15884947679994904","1/1000000000","false"
"16","B4","38","cel-miR-39-3p","1.0087820291519165","0.23392826064144806","1/1000000000","false"
"16","B4","39","cel-miR-39-3p","1.0906749963760376","0.3146920162923344","1/1000000000","false"
"16","B4","40","cel-miR-39-3p","1.167448878288269","0.3903366866313311","1/1000000000","false"
"17","B5","1","cel-miR-39-3p","0.76364666223526","-0.012329747820943648","1/1000000000","false"
"17","B5","2","cel-miR-39-3p","0.7637888193130493","-0.013651938959099774","1/1000000000","false"
"17","B5","3","cel-miR-39-3p","0.7666133642196655","-0.012291742268428996","1/1000000000","false"
"17","B5","4","cel-miR-39-3p","0.7724722027778625","-0.007897251926177407","1/1000000000","false"
"17","B5","5","cel-miR-39-3p","0.7759392857551575","-0.005894517164827917","1/1000000000","false"
"17","B5","6","cel-miR-39-3p","0.7820529341697693","-0.001245216966161533","1/1000000000","false"
"17","B5","7","cel-miR-39-3p","0.7864751815795898","0.0017126822277135911","1/1000000000","false"
"17","B5","8","cel-miR-39-3p","0.7877038717269897","0.001477024159168061","1/1000000000","false"
"17","B5","9","cel-miR-39-3p","0.7911853194236755","0.0034941236399084197","1/1000000000","false"
"17","B5","10","cel-miR-39-3p","0.792985200881958","0.003829656882245458","1/1000000000","false"
"17","B5","11","cel-miR-39-3p","0.7941363453865051","0.0035164531708470337","1/1000000000","false"
"17","B5","12","cel-miR-39-3p","0.7955873608589172","0.0035031204273137106","1/1000000000","false"
"17","B5","13","cel-miR-39-3p","0.7951368093490601","0.0015882207015111005","1/1000000000","false"
"17","B5","14","cel-miR-39-3p","0.7966621518135071","0.0016492149500126896","1/1000000000","false"
"17","B5","15","cel-miR-39-3p","0.7996281981468201","0.0031509130673802455","1/1000000000","false"
"17","B5","16","cel-miR-39-3p","0.8009693622589111","0.0030277289635258775","1/1000000000","false"
"17","B5","17","cel-miR-39-3p","0.8058722615242004","0.006466280012869752","1/1000000000","false"
"17","B5","18","cel-miR-39-3p","0.8056004643440247","0.004730134616748538","1/1000000000","false"
"17","B5","19","cel-miR-39-3p","0.8037895560264587","0.0014548780832371877","1/1000000000","false"
"17","B5","20","cel-miR-39-3p","0.8037680983543396","-3.092780482738533E-5","1/1000000000","false"
"17","B5","21","cel-miR-39-3p","0.80813068151474","0.002867307139627573","1/1000000000","false"
"17","B5","22","cel-miR-39-3p","0.8115644454956055","0.004836722904547619","1/1000000000","false"
"17","B5","23","cel-miR-39-3p","0.8117231130599976","0.0035310422529942764","1/1000000000","false"
"17","B5","24","cel-miR-39-3p","0.8125565648078918","0.002900145784943131","1/1000000000","false"
"17","B5","25","cel-miR-39-3p","0.8096304535865784","-0.0014903136523157778","1/1000000000","false"
"17","B5","26","cel-miR-39-3p","0.8074085712432861","-0.005176544211553447","1/1000000000","false"
"17","B5","27","cel-miR-39-3p","0.809849739074707","-0.0041997245960779805","1/1000000000","false"
"17","B5","28","cel-miR-39-3p","0.8114770650863647","-0.004036746800365698","1/1000000000","false"
"17","B5","29","cel-miR-39-3p","0.8123242259025574","-0.0046539342001185036","1/1000000000","false"
"17","B5","30","cel-miR-39-3p","0.8179601430892944","-4.8236522932698644E-4","1/1000000000","false"
"17","B5","31","cel-miR-39-3p","0.8172730207443237","-0.002633835790243122","1/1000000000","false"
"17","B5","32","cel-miR-39-3p","0.8176686763763428","-0.0037025283741695114","1/1000000000","false"
"17","B5","33","cel-miR-39-3p","0.8265679478645325","0.0037323948980747534","1/1000000000","false"
"17","B5","34","cel-miR-39-3p","0.8483250141143799","0.024025112931976733","1/1000000000","false"
"17","B5","35","cel-miR-39-3p","0.8807345032691956","0.054970253870846975","1/1000000000","false"
"17","B5","36","cel-miR-39-3p","0.9284483790397644","0.10121978142547039","1/1000000000","false"
"17","B5","37","cel-miR-39-3p","0.9895040392875671","0.1608110934573277","1/1000000000","false"
"17","B5","38","cel-miR-39-3p","1.0638409852981567","0.23368369125197186","1/1000000000","false"
"17","B5","39","cel-miR-39-3p","1.1421924829483032","0.3105708406861729","1/1000000000","false"
"17","B5","40","cel-miR-39-3p","1.2115293741226196","0.3784433836445439","1/1000000000","false"
"18","B6","1","cel-miR-39-3p","0.7803025245666504","-0.007307049558667712","1/1000000000","false"
"18","B6","2","cel-miR-39-3p","0.7805419564247131","-0.008634823883695554","1/1000000000","false"
"18","B6","3","cel-miR-39-3p","0.7830070853233337","-0.0077369011681655345","1/1000000000","false"
"18","B6","4","cel-miR-39-3p","0.7836130857467651","-0.008698106927824724","1/1000000000","false"
"18","B6","5","cel-miR-39-3p","0.7860714793205261","-0.0078069195371543235","1/1000000000","false"
"18","B6","6","cel-miR-39-3p","0.7925879955291748","-0.0028576095115962277","1/1000000000","false"
"18","B6","7","cel-miR-39-3p","0.797798752784729","7.859415608673858E-4","1/1000000000","false"
"18","B6","8","cel-miR-39-3p","0.7993975877761841","8.17570369231878E-4","1/1000000000","false"
"18","B6","9","cel-miR-39-3p","0.8026582598686218","0.002511036278579036","1/1000000000","false"
"18","B6","10","cel-miR-39-3p","0.806300163269043","0.004585733495909593","1/1000000000","false"
"18","B6","11","cel-miR-39-3p","0.805389404296875","0.002107768340651038","1/1000000000","false"
"18","B6","12","cel-miR-39-3p","0.8055009841918945","6.521420525799836E-4","1/1000000000","false"
"18","B6","13","cel-miR-39-3p","0.8117634057998657","0.005347357477460589","1/1000000000","false"
"18","B6","14","cel-miR-39-3p","0.814214289188385","0.00623103468288929","1/1000000000","false"
"18","B6","15","cel-miR-39-3p","0.8155111074447632","0.005960646756176878","1/1000000000","false"
"18","B6","16","cel-miR-39-3p","0.8146141171455383","0.0034964502738614386","1/1000000000","false"
"18","B6","17","cel-miR-39-3p","0.8137397170066833","0.0010548439519158725","1/1000000000","false"
"18","B6","18","cel-miR-39-3p","0.8169026374816895","0.00265055824383139","1/1000000000","false"
"18","B6","19","cel-miR-39-3p","0.817030668258667","0.0012113828377183433","1/1000000000","false"
"18","B6","20","cel-miR-39-3p","0.8187307715415955","0.0013442799375562242","1/1000000000","false"
"18","B6","21","cel-miR-39-3p","0.8234239816665649","0.0044702838794351205","1/1000000000","false"
"18","B6","22","cel-miR-39-3p","0.8239667415618896","0.0034458375916692416","1/1000000000","false"
"18","B6","23","cel-miR-39-3p","0.8255152702331543","0.003427160079843304","1/1000000000","false"
"18","B6","24","cel-miR-39-3p","0.8269109129905701","0.0032555966541684897","1/1000000000","false"
"18","B6","25","cel-miR-39-3p","0.8245416283607483","-6.808941587438733E-4","1/1000000000","false"
"18","B6","26","cel-miR-39-3p","0.8230769634246826","-0.0037127652779001333","1/1000000000","false"
"18","B6","27","cel-miR-39-3p","0.8236613273620605","-0.0046956075236127895","1/1000000000","false"
"18","B6","28","cel-miR-39-3p","0.8251068592071533","-0.004817281861610602","1/1000000000","false"
"18","B6","29","cel-miR-39-3p","0.8253474831581116","-0.006143864093742936","1/1000000000","false"
"18","B6","30","cel-miR-39-3p","0.8289083242416382","-0.0041502291933069105","1/1000000000","false"
"18","B6","31","cel-miR-39-3p","0.8325703144073486","-0.002055445210687047","1/1000000000","false"
"18","B6","32","cel-miR-39-3p","0.838623583316803","0.0024306175156767126","1/1000000000","false"
"18","B6","33","cel-miR-39-3p","0.8506121039390564","0.012851931954839545","1/1000000000","false"
"18","B6","34","cel-miR-39-3p","0.871550977230072","0.032223599062764584","1/1000000000","false"
"18","B6","35","cel-miR-39-3p","0.9069133996963501","0.06601881534595208","1/1000000000","false"
"18","B6","36","cel-miR-39-3p","0.9670220017433167","0.12456021120982805","1/1000000000","false"
"18","B6","37","cel-miR-39-3p","1.0507482290267944","0.20671923231021525","1/1000000000","false"
"18","B6","38","cel-miR-39-3p","1.1519622802734375","0.3063660773737677","1/1000000000","false"
"18","B6","39","cel-miR-39-3p","1.2669999599456787","0.4198365508629183","1/1000000000","false"
"18","B6","40","cel-miR-39-3p","1.364867925643921","0.51613731037807","1/1000000000","false"
"25","C1","1","cel-miR-39-3p","0.7554560899734497","0.0066919915732883695","1/100","false"
"25","C1","2","cel-miR-39-3p","0.7558932900428772","0.003156872732298699","1/100","false"
"25","C1","3","cel-miR-39-3p","0.7597777247428894","0.003068988521893856","1/100","false"
"25","C1","4","cel-miR-39-3p","0.7579131126403809","-0.0027679424910318495","1/100","false"
"25","C1","5","cel-miR-39-3p","0.7595517635345459","-0.00510161050728386","1/100","false"
"25","C1","6","cel-miR-39-3p","0.7707114219665527","0.002085729014305815","1/100","false"
"25","C1","7","cel-miR-39-3p","0.7761816382408142","0.0035836263781502398","1/100","false"
"25","C1","8","cel-miR-39-3p","0.7784558534622192","0.0018855226891381083","1/100","false"
"25","C1","9","cel-miR-39-3p","0.7783105969429016","-0.0022320527405965684","1/100","false"
"25","C1","10","cel-miR-39-3p","0.7839927077293396","-5.22260864575741E-4","1/100","false"
"25","C1","11","cel-miR-39-3p","0.7918415069580078","0.003354219453675422","1/100","false"
"25","C1","12","cel-miR-39-3p","0.8059148788452148","0.013455272430465293","1/100","false"
"25","C1","13","cel-miR-39-3p","0.8328671455383301","0.03643522021316348","1/100","false"
"25","C1","14","cel-miR-39-3p","0.870185375213623","0.06978113097803929","1/100","false"
"25","C1","15","cel-miR-39-3p","0.9184028506278992","0.11402628748189836","1/100","false"
"25","C1","16","cel-miR-39-3p","0.9872633218765259","0.1789144398201079","1/100","false"
"25","C1","17","cel-miR-39-3p","1.067040205001831","0.25471900403499603","1/100","false"
"25","C1","18","cel-miR-39-3p","1.1464283466339111","0.33013482675665895","1/100","false"
"25","C1","19","cel-miR-39-3p","1.2252557277679443","0.4049898889802751","1/100","false"
"25","C1","20","cel-miR-39-3p","1.3036658763885498","0.4794277186904634","1/100","false"
"25","C1","21","cel-miR-39-3p","1.3736006021499634","0.5453901255414599","1/100","false"
"25","C1","22","cel-miR-39-3p","1.4421371221542358","0.6099543266353153","1/100","false"
"25","C1","23","cel-miR-39-3p","1.5036147832870483","0.6674596688577107","1/100","false"
"25","C1","24","cel-miR-39-3p","1.5632154941558838","0.723088060816129","1/100","false"
"25","C1","25","cel-miR-39-3p","1.6234536170959473","0.7793538648457754","1/100","false"
"25","C1","26","cel-miR-39-3p","1.6755504608154297","0.8274783896548408","1/100","false"
"25","C1","27","cel-miR-39-3p","1.715806007385254","0.8637616173142478","1/100","false"
"25","C1","28","cel-miR-39-3p","1.7606557607650757","0.9046390517836526","1/100","false"
"25","C1","29","cel-miR-39-3p","1.8084473609924316","0.9484583331005914","1/100","false"
"25","C1","30","cel-miR-39-3p","1.8502178192138672","0.9862564724116099","1/100","false"
"25","C1","31","cel-miR-39-3p","1.8816641569137573","1.013730491201083","1/100","false"
"25","C1","32","cel-miR-39-3p","1.918954610824585","1.0470486262014933","1/100","false"
"25","C1","33","cel-miR-39-3p","1.9599021673202515","1.0840238637867428","1/100","false"
"25","C1","34","cel-miR-39-3p","1.9941881895065308","1.114337567062605","1/100","false"
"25","C1","35","cel-miR-39-3p","2.0219414234161377","1.1381184820617947","1/100","false"
"25","C1","36","cel-miR-39-3p","2.0534796714782715","1.1656844112135116","1/100","false"
"25","C1","37","cel-miR-39-3p","2.0868401527404785","1.1950725735653014","1/100","false"
"25","C1","38","cel-miR-39-3p","2.1152608394622803","1.219520941376686","1/100","false"
"25","C1","39","cel-miR-39-3p","2.1453397274017334","1.2456275104057222","1/100","false"
"25","C1","40","cel-miR-39-3p","2.17154598236084","1.2678614464544113","1/100","false"
"26","C2","1","cel-miR-39-3p","0.7511680126190186","-0.00476074005876273","1/100","false"
"26","C2","2","cel-miR-39-3p","0.75520259141922","-0.00526494426386695","1/100","false"
"26","C2","3","cel-miR-39-3p","0.7644407749176025","-5.655437707901279E-4","1/100","false"
"26","C2","4","cel-miR-39-3p","0.7689639329910278","-5.811687026704704E-4","1/100","false"
"26","C2","5","cel-miR-39-3p","0.7738857865333557","-1.9809816564833604E-4","1/100","false"
"26","C2","6","cel-miR-39-3p","0.7803683280944824","0.0017456603901727374","1/100","false"
"26","C2","7","cel-miR-39-3p","0.7842711806297302","0.0011097299201147937","1/100","false"
"26","C2","8","cel-miR-39-3p","0.7876596450805664","-4.0588634354771225E-5","1/100","false"
"26","C2","9","cel-miR-39-3p","0.7904446721076965","-0.0017943446125302798","1/100","false"
"26","C2","10","cel-miR-39-3p","0.797102153301239","3.243535757064542E-4","1/100","false"
"26","C2","11","cel-miR-39-3p","0.8061309456825256","0.00481436295168744","1/100","false"
"26","C2","12","cel-miR-39-3p","0.8185560703277588","0.012700704591614848","1/100","false"
"26","C2","13","cel-miR-39-3p","0.8411803841590881","0.030786235417638558","1/100","false"
"26","C2","14","cel-miR-39-3p","0.877118706703186","0.06218577495643071","1/100","false"
"26","C2","15","cel-miR-39-3p","0.928373396396637","0.10890168164457589","1/100","false"
"26","C2","16","cel-miR-39-3p","0.9969053268432617","0.172894829085895","1/100","false"
"26","C2","17","cel-miR-39-3p","1.0727640390396118","0.24421475827693936","1/100","false"
"26","C2","18","cel-miR-39-3p","1.156669020652771","0.32358095688479294","1/100","false"
"26","C2","19","cel-miR-39-3p","1.2370210886001587","0.3993942418268749","1/100","false"
"26","C2","20","cel-miR-39-3p","1.3139005899429321","0.4717349601643427","1/100","false"
"26","C2","21","cel-miR-39-3p","1.3911951780319214","0.5444907652480262","1/100","false"
"26","C2","22","cel-miR-39-3p","1.4635082483291626","0.6122650525399617","1/100","false"
"26","C2","23","cel-miR-39-3p","1.5321252346038818","0.6763432558093753","1/100","false"
"26","C2","24","cel-miR-39-3p","1.5931893587112427","0.7328685969114304","1/100","false"
"26","C2","25","cel-miR-39-3p","1.6513643264770508","0.7865047816719328","1/100","false"
"26","C2","26","cel-miR-39-3p","1.7047308683395386","0.8353325405291149","1/100","false"
"26","C2","27","cel-miR-39-3p","1.7475332021713257","0.8735960913555963","1/100","false"
"26","C2","28","cel-miR-39-3p","1.7925152778625488","0.9140393840415137","1/100","false"
"26","C2","29","cel-miR-39-3p","1.8377039432525635","0.9546892664262226","1/100","false"
"26","C2","30","cel-miR-39-3p","1.8806719779968262","0.9931185181651797","1/100","false"
"26","C2","31","cel-miR-39-3p","1.921838402748108","1.0297461599111557","1/100","false"
"26","C2","32","cel-miR-39-3p","1.9564143419265747","1.0597833160843169","1/100","false"
"26","C2","33","cel-miR-39-3p","1.9898045063018799","1.0886346974543162","1/100","false"
"26","C2","34","cel-miR-39-3p","2.0271811485290527","1.1214725566761834","1/100","false"
"26","C2","35","cel-miR-39-3p","2.0568735599517822","1.146626185093607","1/100","false"
"26","C2","36","cel-miR-39-3p","2.086524248123169","1.1717380902596881","1/100","false"
"26","C2","37","cel-miR-39-3p","2.123016357421875","1.2036914165530885","1/100","false"
